"chainid","lastupdatedate","subchainid","storeid","bikoretno","storetype","chainname","subchainname","storename","address","city","zipcode","xmldocversion","lastupdatetime","latitude","longitude","address.full","chainname_en","provider"
7290055700007,"20150706",5,136,8,1,"רשת מגה","מגה בעיר","מב. אריאל א","הנחשונים 37 מ.מסחרי","אריאל","200411",NA,"10141",32.1058824,35.1725285,"הנחשונים 37 מ.מסחרי,אריאל","mega","private"
7290055700007,"20150706",5,137,0,1,"רשת מגה","מגה בעיר","מב. קריית מוצקין","10 החשמונאים","קרית-מוצקין","201210",NA,"10141",32.8356857,35.0763114,"10 החשמונאים,קרית-מוצקין","mega","private"
7290055700007,"20150706",15,138,4,1,"רשת מגה","YOU יו","חדרה           ע YOU","כביש אזור התעשיה","חדרה","201502",NA,"10141",32.455184,34.906317,"כביש אזור התעשיה,חדרה","mega","private"
7290055700007,"20150706",5,143,0,1,"רשת מגה","מגה בעיר","מב. קניון קיראון","שלמה המלך","קריית אונו","201105",NA,"10141",32.0541195,34.8592106,"שלמה המלך,קריית אונו","mega","private"
7290055700007,"20150706",9,148,0,1,"רשת מגה","מגה","מגה קדימה","המעלית פארק התעשיות","קדימה","201311",NA,"10141",32.274923,34.919701,"המעלית פארק התעשיות,קדימה","mega","private"
7290055700007,"20150706",5,152,0,1,"רשת מגה","מגה בעיר","מב. שבעת הכוכבים   ע","שירת הדבורה","הרצליה","201106",NA,"10141",32.162413,34.844675,"שירת הדבורה,הרצליה","mega","private"
7290055700007,"20150706",5,193,0,1,"רשת מגה","מגה בעיר","מב. מרכז רום","יעל רום 7 אם המושבות","פתח-תקוה","201209",NA,"10141",32.1002363,34.8816024,"יעל רום 7 אם המושבות,פתח-תקוה","mega","private"
7290055700007,"20150706",5,194,0,1,"רשת מגה","מגה בעיר","מב. מרכז השלום","רפאל איתן3אם המושבות","פתח-תקוה","201204",NA,"10141",32.1031477,34.8824303,"רפאל איתן3אם המושבות,פתח-תקוה","mega","private"
7290055700007,"20150706",5,202,0,1,"רשת מגה","מגה בעיר","מב. נווה גנים","271 דרך עכו","קרית-מוצקין","201106",NA,"10141",32.8550093,35.0938575,"271 דרך עכו,קרית-מוצקין","mega","private"
7290055700007,"20150706",5,204,0,1,"רשת מגה","מגה בעיר","מב. כרמליה חיפה","אלכסנדר ינאי 3  חיפה","חיפה","201105",NA,"10141",32.7971449,34.9778331,"אלכסנדר ינאי 3  חיפה,חיפה","mega","private"
7290055700007,"20150706",5,205,0,1,"רשת מגה","מגה בעיר","מב. קרית ביאליק קק""ל","58 קק""ל","קרית-ביאליק","200703",NA,"10141",32.830074,35.0787506,"58 קק""ל,קרית-ביאליק","mega","private"
7290055700007,"20150706",5,207,0,1,"רשת מגה","מגה בעיר","מב. כפר יונה דרום","40 מנחם בגין","כפר-יונה","200712",NA,"10141",32.3121309,34.936942,"40 מנחם בגין,כפר-יונה","mega","private"
7290055700007,"20150706",23,208,0,1,"רשת מגה","תכלס","תכלס בני-ברק","106 כהנמן","בני-ברק","201406",NA,"10141",32.0774564,34.8423468,"106 כהנמן,בני-ברק","mega","private"
7290055700007,"20150706",18,209,0,1,"רשת מגה","זול בשפע","ש. אלעד עילית","שמעון בן שטח","אלעד","201106",NA,"10141",32.054567,34.96424,"שמעון בן שטח,אלעד","mega","private"
7290055700007,"20150706",15,210,0,1,"רשת מגה","YOU יו","סגולה YOU","22 בן ציון גליס","פתח-תקוה","201405",NA,"10141",32.1041163,34.8941818,"22 בן ציון גליס,פתח-תקוה","mega","private"
7290055700007,"20150706",15,211,0,1,"רשת מגה","YOU יו","טבריה עלית YOU","א.ת. טבריה עלית","טבריה","201405",NA,"10141",32.795859,35.530973,"א.ת. טבריה עלית,טבריה","mega","private"
7290055700007,"20150706",15,215,0,1,"רשת מגה","YOU יו","אילת YOU","23 חטיבת גולני","אילת","201405",NA,"10141",29.5628498,34.9551098,"23 חטיבת גולני,אילת","mega","private"
7290055700007,"20150706",5,218,0,1,"רשת מגה","מגה בעיר","מב. אבן יהודה","הדרים פינת המיסדים","אבן-יהודה","200607",NA,"10141",32.276648,34.885087,"הדרים פינת המיסדים,אבן-יהודה","mega","private"
7290055700007,"20150706",5,219,0,1,"רשת מגה","מגה בעיר","מב. גני העיר רחובות","15 דרך ירושלים","רחובות","200411",NA,"10141",31.8897147,34.8299651,"15 דרך ירושלים,רחובות","mega","private"
7290055700007,"20150706",15,222,0,1,"רשת מגה","YOU יו","מודיעין YOU","24 עמק דותן","מודיעין","201407",NA,"10141",31.90005,35.0170084,"24 עמק דותן,מודיעין","mega","private"
7290055700007,"20150706",5,223,0,1,"רשת מגה","מגה בעיר","מב. גני אביב לוד","ארבע עונות 41 ג.אביב","לוד","199812",NA,"10141",31.9586031,34.8798474,"ארבע עונות 41 ג.אביב,לוד","mega","private"
7290055700007,"20150706",5,224,0,1,"רשת מגה","מגה בעיר","מב. בית וגן קרית אתא","10 העצמאות","קרית-אתא","200807",NA,"10141",32.7995785,35.1029684,"10 העצמאות,קרית-אתא","mega","private"
7290055700007,"20150706",15,229,0,1,"רשת מגה","YOU יו","רמת-השרון      ע YOU","החרושת א.ת","רמת-השרון","201501",NA,"10141",32.1291226,34.8590591,"החרושת א.ת,רמת-השרון","mega","private"
7290055700007,"20150706",5,231,0,1,"רשת מגה","מגה בעיר","מב. גן יבנה","הרצל פ.קיבוץ גלויות","גן יבנה","200808",NA,"10141",31.7900958,34.712139,"הרצל פ.קיבוץ גלויות,גן יבנה","mega","private"
7290055700007,"20150706",9,232,0,1,"רשת מגה","מגה","מגה קניון גבעתיים","ויצמן פינת יצחק רבין","גבעתיים","201311",NA,"10141",32.066554,34.808672,"ויצמן פינת יצחק רבין,גבעתיים","mega","private"
7290055700007,"20150706",5,233,0,1,"רשת מגה","מגה בעיר","מב. אשדוד יב","תמוז 14 מרכז מסחרי","אשדוד","200808",NA,"10141",31.804381,34.655314,"תמוז 14 מרכז מסחרי,אשדוד","mega","private"
7290055700007,"20150706",15,237,0,1,"רשת מגה","YOU יו","עפולה YOU","קהילת ציון א.ת","עפולה","201407",NA,"10141",32.610493,35.287922,"קהילת ציון א.ת,עפולה","mega","private"
7290055700007,"20150706",7,238,0,1,"רשת מגה","מגה בול","בול נתיבות","סמילו מרכז מסחרי","נתיבות","201106",NA,"10141",31.423196,34.595254,"סמילו מרכז מסחרי,נתיבות","mega","private"
7290055700007,"20150706",9,241,0,1,"רשת מגה","מגה","מגה עיר ימים נתניה","שדרות בן גוריון","נתניה","201311",NA,"10141",32.2981756,34.8444542,"שדרות בן גוריון,נתניה","mega","private"
7290055700007,"20150706",18,247,0,1,"רשת מגה","זול בשפע","ש. נאות חן חדרה","הלל יפה 5 פ.סמילנסקי","חדרה","201211",NA,"10141",32.4340847,34.9161275,"הלל יפה 5 פ.סמילנסקי,חדרה","mega","private"
7290055700007,"20150706",5,248,0,1,"רשת מגה","מגה בעיר","מב. ראשל""צ ד","33 שמעון פרס","ראשון-לציון","200411",NA,"10141",31.968493,34.7638924,"33 שמעון פרס,ראשון-לציון","mega","private"
7290055700007,"20150706",5,249,0,1,"רשת מגה","מגה בעיר","מב. כפר שלם","10 סנפיר","תל-אביב","200411",NA,"10141",32.0534605,34.8099466,"10 סנפיר,תל-אביב","mega","private"
7290055700007,"20150706",5,251,8,1,"רשת מגה","מגה בעיר","מב. פארק הירקון","1 שלום אש","תל-אביב","200411",NA,"10141",32.1082283,34.81966,"1 שלום אש,תל-אביב","mega","private"
7290055700007,"20150706",5,252,0,1,"רשת מגה","מגה בעיר","מב. תל-מונד","4 השקד","תל-מונד","200411",NA,"10141",32.2577596,34.9193219,"4 השקד,תל-מונד","mega","private"
7290055700007,"20150706",5,253,0,1,"רשת מגה","מגה בעיר","מב. בת גלים","37 העליה השניה","חיפה","201105",NA,"10141",32.8321593,34.9789255,"37 העליה השניה,חיפה","mega","private"
7290055700007,"20150706",5,254,0,1,"רשת מגה","מגה בעיר","מב. מודיעין שמשוני","2 עמק בית שאן","מודיעין","199812",NA,"10141",31.9093414,35.0058328,"2 עמק בית שאן,מודיעין","mega","private"
7290055700007,"20150706",18,256,0,1,"רשת מגה","זול בשפע","ש. מודיעין עלית","אחוזת ברכפלד ק.ספר","מודיעין עלית","201106",NA,"10141",31.9388742,35.0440159,"אחוזת ברכפלד ק.ספר,מודיעין עלית","mega","private"
7290055700007,"20150706",5,257,7,1,"רשת מגה","מגה בעיר","מב. לב נתניה","32 הרב קוק","נתניה","200403",NA,"10141",32.3333419,34.8543108,"32 הרב קוק,נתניה","mega","private"
7290055700007,"20150706",15,258,0,1,"רשת מגה","YOU יו","נצרת YOU","דרך הציונות פ.העמק","נצרת-עלית","201502",NA,"10141",32.700357,35.3115783,"דרך הציונות פ.העמק,נצרת-עלית","mega","private"
7290055700007,"20150706",15,259,0,1,"רשת מגה","YOU יו","חיפה           ע YOU","דרך פרויד","חיפה","201501",NA,"10141",32.7809797,34.9877614,"דרך פרויד,חיפה","mega","private"
7290055700007,"20150706",15,262,0,1,"רשת מגה","YOU יו","יוקנעם YOU","קניון דרכים","יוקנעם","201408",NA,"10141",32.6598057,35.1051698,"קניון דרכים,יוקנעם","mega","private"
7290055700007,"20150706",15,264,0,1,"רשת מגה","YOU יו","אשדוד YOU","א.תעשיה הצפוני","אשדוד","201405",NA,"10141",31.804381,34.655314,"א.תעשיה הצפוני,אשדוד","mega","private"
7290055700007,"20150706",15,266,0,1,"רשת מגה","YOU יו","נתניה YOU","צורן 6 א.ת.דרומי","נתניה","201405",NA,"10141",32.321458,34.853196,"צורן 6 א.ת.דרומי,נתניה","mega","private"
7290055700007,"20150706",15,268,0,1,"רשת מגה","YOU יו","ערד YOU","שמיר 5 א.תעשיה","ערד","201405",NA,"10141",31.261447,35.214862,"שמיר 5 א.תעשיה,ערד","mega","private"
7290055700007,"20150706",15,270,0,1,"רשת מגה","YOU יו","באר-שבע YOU","1 האורגים","באר-שבע","201412",NA,"10141",31.253762,34.8150002,"1 האורגים,באר-שבע","mega","private"
7290055700007,"20150706",18,273,0,1,"רשת מגה","זול בשפע","ש. מגדל העמק","העצמאות","מגדל-העמק","201212",NA,"10141",32.6807564,35.2349601,"העצמאות,מגדל-העמק","mega","private"
7290055700007,"20150706",5,274,0,1,"רשת מגה","מגה בעיר","מב. שרונה רחובות","מדר פינת דרך ירושלים","רחובות","201308",NA,"10141",31.8875987,34.8196086,"מדר פינת דרך ירושלים,רחובות","mega","private"
7290055700007,"20150706",18,275,0,1,"רשת מגה","זול בשפע","ש. עמישב פ""ת","מנחם בגין 94 עמישב","פתח-תקוה","201106",NA,"10141",32.0701403,34.9131669,"מנחם בגין 94 עמישב,פתח-תקוה","mega","private"
7290055700007,"20150706",15,282,0,1,"רשת מגה","YOU יו","נשר            ע YOU","147 דרך בר יהודה","חיפה","201412",NA,"10141",32.7780881,35.0388491,"147 דרך בר יהודה,חיפה","mega","private"
7290055700007,"20150706",5,284,0,1,"רשת מגה","מגה בעיר","מב. אשדוד ח","הרב לוין מ.מסחרי","אשדוד","201310",NA,"10141",31.804381,34.655314,"הרב לוין מ.מסחרי,אשדוד","mega","private"
7290055700007,"20150706",15,285,0,1,"רשת מגה","YOU יו","כרמיאל YOU","כרמיאל סנטר-כביש עכו","כרמיאל","201409",NA,"10141",32.9275395,35.3207908,"כרמיאל סנטר-כביש עכו,כרמיאל","mega","private"
7290055700007,"20150706",5,288,0,1,"רשת מגה","מגה בעיר","מב. זבולון קרית אתא","דרך זבולון פ.העצמאות","קרית-אתא","201308",NA,"10141",32.804652,35.104031,"דרך זבולון פ.העצמאות,קרית-אתא","mega","private"
7290055700007,"20150706",15,293,0,1,"רשת מגה","YOU יו","קריות YOU","ח.תעשיה פ.יגאל ידין","חיפה","201405",NA,"10141",32.7940463,34.989571,"ח.תעשיה פ.יגאל ידין,חיפה","mega","private"
7290055700007,"20150706",5,294,0,1,"רשת מגה","מגה בעיר","מב. שוהם           ע","161 עמק האיילון","שוהם","200411",NA,"10141",32.0052353,34.9469138,"161 עמק האיילון,שוהם","mega","private"
7290055700007,"20150706",5,296,0,1,"רשת מגה","מגה בעיר","מב. נוף זכרון יעקב",".10 חברה חשבונאית","זכרון יעקב","201106",NA,"10141",32.573905,34.951977,".10 חברה חשבונאית,זכרון יעקב","mega","private"
7290055700007,"20150706",5,297,6,1,"רשת מגה","מגה בעיר","מב. צפון באר שבע","101 אברהם אבינו","באר-שבע","201106",NA,"10141",31.2701348,34.7958884,"101 אברהם אבינו,באר-שבע","mega","private"
7290055700007,"20150706",5,301,0,1,"רשת מגה","מגה בעיר","מב. אריאל ב","הציונות 78 רובע ב","אריאל","200411",NA,"10141",32.1050168,35.197091,"הציונות 78 רובע ב,אריאל","mega","private"
7290055700007,"20150706",5,302,0,1,"רשת מגה","מגה בעיר","מב. בית אליעזר","חדרה","חדרה","201106",NA,"10141",32.4340458,34.9196518,"חדרה,חדרה","mega","private"
7290055700007,"20150706",5,305,0,1,"רשת מגה","מגה בעיר","מב. כפר-יונה","6 שרת","כפר-יונה","200411",NA,"10141",32.3178371,34.9342207,"6 שרת,כפר-יונה","mega","private"
7290055700007,"20150706",15,311,0,1,"רשת מגה","YOU יו","ראש העין YOU","א.ת.חדש פארק סיבל","ראש-העין","201405",NA,"10141",32.095838,34.952177,"א.ת.חדש פארק סיבל,ראש-העין","mega","private"
7290055700007,"20150706",15,314,0,1,"רשת מגה","YOU יו","אור יהודה      ע YOU","המפעל 2 א.ת ישן","אור-יהודה","201412",NA,"10141",32.029748,34.856173,"המפעל 2 א.ת ישן,אור-יהודה","mega","private"
7290055700007,"20150706",15,315,0,1,"רשת מגה","YOU יו","תחנה מרכזית ת""א YOU","108 לוינסקי","תל-אביב","201411",NA,"10141",32.0566504,34.7798601,"108 לוינסקי,תל-אביב","mega","private"
7290055700007,"20150706",15,316,0,1,"רשת מגה","YOU יו","קניון לוד YOU","קניון לוד סנטר","לוד","201405",NA,"10141",31.951014,34.888075,"קניון לוד סנטר,לוד","mega","private"
7290055700007,"20150706",5,317,4,1,"רשת מגה","מגה בעיר","מב. בר אילן","האורנים","גבעת-שמואל","200411",NA,"10141",32.041653,34.832645,"האורנים,גבעת-שמואל","mega","private"
7290055700007,"20150706",5,318,0,1,"רשת מגה","מגה בעיר","מב. רמות צהלה","4-6 גרפית","תל-אביב","200411",NA,"10141",32.0852999,34.7817676,"4-6 גרפית,תל-אביב","mega","private"
7290055700007,"20150706",5,321,0,1,"רשת מגה","מגה בעיר","מב. לב אשקלון","שכונת שמשון","אשקלון","200411",NA,"10141",31.655122,34.556197,"שכונת שמשון,אשקלון","mega","private"
7290055700007,"20150706",15,322,0,1,"רשת מגה","YOU יו","מרכז אשקלון YOU","1 שד.בן-גוריון","אשקלון","201405",NA,"10141",31.6604865,34.5894884,"1 שד.בן-גוריון,אשקלון","mega","private"
7290055700007,"20150706",15,323,9,1,"רשת מגה","YOU יו","קניותר נס ציונה YOU","נוה כרמית  מ.מסחרי","נס-ציונה","201407",NA,"10141",31.932111,34.801327,"נוה כרמית  מ.מסחרי,נס-ציונה","mega","private"
7290055700007,"20150706",15,324,7,1,"רשת מגה","YOU יו","בת-ים העמל YOU","עמל 20 א","בת-ים","201405",NA,"10141",32.0056202,34.7477876,"עמל 20 א,בת-ים","mega","private"
7290055700007,"20150706",5,328,0,1,"רשת מגה","מגה בעיר","מב.אלוני השרון נתניה","תום לנטוס 26 ק.השרון","נתניה","201203",NA,"10141",32.321458,34.853196,"תום לנטוס 26 ק.השרון,נתניה","mega","private"
7290055700007,"20150706",5,330,0,1,"רשת מגה","מגה בעיר","מב. קניון אביה ב""ש","קנ.אביה שד.שאול המלך","באר-שבע","201309",NA,"10141",31.2621396,34.776395,"קנ.אביה שד.שאול המלך,באר-שבע","mega","private"
7290055700007,"20150706",5,342,0,1,"רשת מגה","מגה בעיר","מב. אלנבי ירושלים","בית""ר פינת ינובסקי","ירושלים","201201",NA,"10141",31.7555795,35.224678,"בית""ר פינת ינובסקי,ירושלים","mega","private"
7290055700007,"20150706",5,344,0,1,"רשת מגה","מגה בעיר","מב. מזכרת בתיה","8 שדרות אליהו","מזכרת בתיה","200411",NA,"10141",31.8547299,34.8421048,"8 שדרות אליהו,מזכרת בתיה","mega","private"
